#TYPE Selected.System.Management.Automation.PSCustomObject
"Loop","Index","FrequencyChanges","NewFrequency"
"126","124896","-18","68570"
"126","124897","-6","68564"
"126","124898","-1","68563"
"126","124899","-2","68561"
"126","124900","+24","68585"
"126","124901","-17","68568"
"126","124902","+23","68591"
"126","124903","+16","68607"
"126","124904","-9","68598"
"126","124905","+10","68608"
"126","124906","+23","68631"
"126","124907","-10","68621"
"126","124908","+2","68623"
"126","124909","+2","68625"
"126","124910","-9","68616"
"126","124911","+13","68629"
"126","124912","+3","68632"
"126","124913","+18","68650"
"126","124914","+12","68662"
"126","124915","+15","68677"
"126","124916","+16","68693"
"126","124917","-3","68690"
"126","124918","-7","68683"
"126","124919","-7","68676"
"126","124920","-5","68671"
"126","124921","+9","68680"
"126","124922","+1","68681"
"126","124923","-3","68678"
"126","124924","-19","68659"
"126","124925","-7","68652"
"126","124926","+17","68669"
"126","124927","+3","68672"
"126","124928","+13","68685"
"126","124929","+25","68710"
"126","124930","-4","68706"
"126","124931","-1","68705"
"126","124932","-19","68686"
"126","124933","-7","68679"
"126","124934","+15","68694"
"126","124935","-21","68673"
"126","124936","+43","68716"
"126","124937","+17","68733"
"126","124938","+5","68738"
"126","124939","+19","68757"
"126","124940","+10","68767"
"126","124941","+14","68781"
"126","124942","-15","68766"
"126","124943","-12","68754"
"126","124944","+19","68773"
"126","124945","+19","68792"
"126","124946","-16","68776"
"126","124947","-7","68769"
"126","124948","-7","68762"
"126","124949","-15","68747"
"126","124950","+6","68753"
"126","124951","-8","68745"
"126","124952","+18","68763"
"126","124953","+12","68775"
"126","124954","-7","68768"
"126","124955","-18","68750"
"126","124956","+9","68759"
"126","124957","+18","68777"
"126","124958","+16","68793"
"126","124959","-23","68770"
"126","124960","-18","68752"
"126","124961","-3","68749"
"126","124962","+12","68761"
"126","124963","-15","68746"
"126","124964","+9","68755"
"126","124965","+3","68758"
"126","124966","-14","68744"
"126","124967","+16","68760"
"126","124968","+18","68778"
"126","124969","+13","68791"
"126","124970","+19","68810"
"126","124971","-1","68809"
"126","124972","+11","68820"
"126","124973","+14","68834"
"126","124974","-4","68830"
"126","124975","-16","68814"
"126","124976","+11","68825"
"126","124977","-12","68813"
"126","124978","+27","68840"
"126","124979","-1","68839"
"126","124980","-13","68826"
"126","124981","+9","68835"
"126","124982","+7","68842"
"126","124983","-9","68833"
"126","124984","-1","68832"
"126","124985","+14","68846"
"126","124986","-35","68811"
"126","124987","-28","68783"
"126","124988","+1","68784"
"126","124989","+4","68788"
"126","124990","+15","68803"
"126","124991","-18","68785"
"126","124992","+10","68795"
"126","124993","-6","68789"
"126","124994","+12","68801"
"126","124995","-2","68799"
"126","124996","-5","68794"
"126","124997","-23","68771"
"126","124998","+31","68802"
"126","124999","-23","68779"
"126","125000","-37","68742"
"126","125001","+6","68748"
"126","125002","-13","68735"
"126","125003","-3","68732"
"126","125004","+4","68736"
"126","125005","+38","68774"
"126","125006","-23","68751"
"126","125007","-28","68723"
"126","125008","-24","68699"
"126","125009","-15","68684"
"126","125010","+4","68688"
"126","125011","+3","68691"
"126","125012","-16","68675"
"126","125013","+32","68707"
"126","125014","+13","68720"
"126","125015","-24","68696"
"126","125016","-9","68687"
"126","125017","-41","68646"
"126","125018","-41","68605"
"126","125019","-13","68592"
"126","125020","-41","68551"
"126","125021","-17","68534"
"126","125022","+16","68550"
"126","125023","-3","68547"
"126","125024","-36","68511"
"126","125025","-136","68375"
"126","125026","-9","68366"
"126","125027","+7","68373"
"126","125028","-4","68369"
"126","125029","-54","68315"
"126","125030","+20","68335"
"126","125031","+3","68338"
"126","125032","+11","68349"
"126","125033","+13","68362"
"126","125034","+16","68378"
"126","125035","+6","68384"
"126","125036","+6","68390"
"126","125037","-29","68361"
"126","125038","-118","68243"
"126","125039","-68","68175"
"126","125040","-416","67759"
"126","125041","-393","67366"
"126","125042","-73804","-6438"
"126","125043","+17","-6421"
"126","125044","+8","-6413"
"126","125045","-14","-6427"
"126","125046","+12","-6415"
"126","125047","-22","-6437"
"126","125048","-19","-6456"
"126","125049","-7","-6463"
"126","125050","-3","-6466"
"126","125051","-14","-6480"
"126","125052","+8","-6472"
"126","125053","-3","-6475"
"126","125054","-3","-6478"
"126","125055","+16","-6462"
"126","125056","-14","-6476"
"126","125057","+5","-6471"
"126","125058","-19","-6490"
"126","125059","+16","-6474"
"126","125060","+15","-6459"
"126","125061","+8","-6451"
"126","125062","+11","-6440"
"126","125063","-14","-6454"
"126","125064","-13","-6467"
"126","125065","+3","-6464"
"126","125066","+14","-6450"
"126","125067","-15","-6465"
"126","125068","+19","-6446"
"126","125069","+26","-6420"
"126","125070","+8","-6412"
"126","125071","-11","-6423"
"126","125072","-12","-6435"
"126","125073","+17","-6418"
"126","125074","-12","-6430"
"126","125075","-12","-6442"
"126","125076","+20","-6422"
"126","125077","+22","-6400"
"126","125078","+13","-6387"
"126","125079","+14","-6373"
"126","125080","+13","-6360"
"126","125081","-3","-6363"
"126","125082","-2","-6365"
"126","125083","-1","-6366"
"126","125084","-4","-6370"
"126","125085","-16","-6386"
"126","125086","+7","-6379"
"126","125087","+12","-6367"
"126","125088","+18","-6349"
"126","125089","-15","-6364"
"126","125090","-11","-6375"
"126","125091","+7","-6368"
"126","125092","-15","-6383"
"126","125093","+11","-6372"
"126","125094","+16","-6356"
"126","125095","+13","-6343"
"126","125096","+16","-6327"
"126","125097","-2","-6329"
"126","125098","-9","-6338"
"126","125099","-4","-6342"
"126","125100","+6","-6336"
"126","125101","-8","-6344"
"126","125102","-27","-6371"
"126","125103","+16","-6355"
"126","125104","-7","-6362"
"126","125105","+87","-6275"
"126","125106","+17","-6258"
"126","125107","+11","-6247"
"126","125108","-12","-6259"
"126","125109","-2","-6261"
"126","125110","+11","-6250"
"126","125111","-13","-6263"
"126","125112","-9","-6272"
"126","125113","-10","-6282"
"126","125114","-21","-6303"
"126","125115","+15","-6288"
"126","125116","-23","-6311"
"126","125117","-15","-6326"
"126","125118","+13","-6313"
"126","125119","+11","-6302"
"126","125120","+37","-6265"
"126","125121","+16","-6249"
"126","125122","+22","-6227"
"126","125123","+16","-6211"
"126","125124","+12","-6199"
"126","125125","+18","-6181"
"126","125126","-9","-6190"
"126","125127","-8","-6198"
"126","125128","+19","-6179"
"126","125129","-5","-6184"
"126","125130","-4","-6188"
"126","125131","+13","-6175"
"126","125132","+8","-6167"
"126","125133","+4","-6163"
"126","125134","-9","-6172"
"126","125135","+4","-6168"
"126","125136","+9","-6159"
"126","125137","+4","-6155"
"126","125138","-19","-6174"
"126","125139","-2","-6176"
"126","125140","-11","-6187"
"126","125141","-2","-6189"
"126","125142","+16","-6173"
"126","125143","+17","-6156"
"126","125144","+6","-6150"
"126","125145","-8","-6158"
"126","125146","+19","-6139"
"126","125147","-2","-6141"
"126","125148","+6","-6135"
"126","125149","+2","-6133"
"126","125150","-10","-6143"
"126","125151","+12","-6131"
"126","125152","+6","-6125"
"126","125153","-20","-6145"
"126","125154","-6","-6151"
"126","125155","+5","-6146"
"126","125156","+14","-6132"
"126","125157","+12","-6120"
"126","125158","+20","-6100"
"126","125159","-21","-6121"
"126","125160","+22","-6099"
"126","125161","-2","-6101"
"126","125162","+9","-6092"
"126","125163","-2","-6094"
"126","125164","-14","-6108"
"126","125165","-15","-6123"
"126","125166","+14","-6109"
"126","125167","+7","-6102"
"126","125168","-2","-6104"
"126","125169","+9","-6095"
"126","125170","-19","-6114"
"126","125171","-52","-6166"
"126","125172","-20","-6186"
"126","125173","+4","-6182"
"126","125174","-1","-6183"
"126","125175","-18","-6201"
"126","125176","+9","-6192"
"126","125177","+7","-6185"
"126","125178","-17","-6202"
"126","125179","-22","-6224"
"126","125180","-20","-6244"
"126","125181","-7","-6251"
"126","125182","-2","-6253"
"126","125183","-9","-6262"
"126","125184","+8","-6254"
"126","125185","-3","-6257"
"126","125186","+11","-6246"
"126","125187","+18","-6228"
"126","125188","-7","-6235"
"126","125189","+17","-6218"
"126","125190","+22","-6196"
"126","125191","-18","-6214"
"126","125192","-15","-6229"
"126","125193","-19","-6248"
"126","125194","-8","-6256"
"126","125195","+13","-6243"
"126","125196","+3","-6240"
"126","125197","-15","-6255"
"126","125198","+17","-6238"
"126","125199","-3","-6241"
"126","125200","-43","-6284"
"126","125201","-34","-6318"
"126","125202","+9","-6309"
"126","125203","-37","-6346"
"126","125204","+41","-6305"
"126","125205","+141","-6164"
"126","125206","-16","-6180"
"126","125207","+19","-6161"
"126","125208","-10","-6171"
"126","125209","+14","-6157"
"126","125210","+4","-6153"
"126","125211","-7","-6160"
"126","125212","-17","-6177"
"126","125213","+12","-6165"
"126","125214","+23","-6142"
"126","125215","+2","-6140"
"126","125216","+16","-6124"
"126","125217","+36","-6088"
"126","125218","-61","-6149"
"126","125219","-253","-6402"
"126","125220","-41","-6443"
"126","125221","-44","-6487"
"126","125222","-17","-6504"
"126","125223","+10","-6494"
"126","125224","-9","-6503"
"126","125225","-5","-6508"
"126","125226","+15","-6493"
"126","125227","+20","-6473"
"126","125228","+16","-6457"
"126","125229","-4","-6461"
"126","125230","+3","-6458"
"126","125231","-12","-6470"
"126","125232","+21","-6449"
"126","125233","-11","-6460"
"126","125234","-9","-6469"
"126","125235","+16","-6453"
"126","125236","-24","-6477"
"126","125237","-12","-6489"
"126","125238","+5","-6484"
"126","125239","-2","-6486"
"126","125240","-6","-6492"
"126","125241","-18","-6510"
"126","125242","-15","-6525"
"126","125243","+16","-6509"
"126","125244","-10","-6519"
"126","125245","-5","-6524"
"126","125246","-4","-6528"
"126","125247","+8","-6520"
"126","125248","+6","-6514"
"126","125249","-20","-6534"
"126","125250","-3","-6537"
"126","125251","-19","-6556"
"126","125252","+7","-6549"
"126","125253","+4","-6545"
"126","125254","-3","-6548"
"126","125255","-11","-6559"
"126","125256","+20","-6539"
"126","125257","+4","-6535"
"126","125258","+17","-6518"
"126","125259","-3","-6521"
"126","125260","-5","-6526"
"126","125261","-3","-6529"
"126","125262","+6","-6523"
"126","125263","-4","-6527"
"126","125264","-16","-6543"
"126","125265","-15","-6558"
"126","125266","+3","-6555"
"126","125267","+19","-6536"
"126","125268","-18","-6554"
"126","125269","+16","-6538"
"126","125270","-9","-6547"
"126","125271","+17","-6530"
"126","125272","+15","-6515"
"126","125273","-25","-6540"
"126","125274","-12","-6552"
"126","125275","-17","-6569"
"126","125276","-17","-6586"
"126","125277","-4","-6590"
"126","125278","+13","-6577"
"126","125279","-15","-6592"
"126","125280","+4","-6588"
"126","125281","+17","-6571"
"126","125282","-7","-6578"
"126","125283","+13","-6565"
"126","125284","-18","-6583"
"126","125285","+4","-6579"
"126","125286","+3","-6576"
"126","125287","+10","-6566"
"126","125288","+5","-6561"
"126","125289","-1","-6562"
"126","125290","+12","-6550"
"126","125291","+9","-6541"
"126","125292","-19","-6560"
"126","125293","+16","-6544"
"126","125294","+2","-6542"
"126","125295","-11","-6553"
"126","125296","-14","-6567"
"126","125297","-14","-6581"
"126","125298","-14","-6595"
"126","125299","-2","-6597"
"126","125300","+6","-6591"
"126","125301","-3","-6594"
"126","125302","+1","-6593"
"126","125303","-15","-6608"
"126","125304","+3","-6605"
"126","125305","+2","-6603"
"126","125306","-11","-6614"
"126","125307","-9","-6623"
"126","125308","+4","-6619"
"126","125309","-3","-6622"
"126","125310","+13","-6609"
"126","125311","-1","-6610"
"126","125312","-20","-6630"
"126","125313","-19","-6649"
"126","125314","-13","-6662"
"126","125315","-8","-6670"
"126","125316","-1","-6671"
"126","125317","+13","-6658"
"126","125318","+8","-6650"
"126","125319","+9","-6641"
"126","125320","+2","-6639"
"126","125321","+6","-6633"
"126","125322","+8","-6625"
"126","125323","-9","-6634"
"126","125324","-20","-6654"
"126","125325","-5","-6659"
"126","125326","+11","-6648"
"126","125327","+20","-6628"
"126","125328","+2","-6626"
"126","125329","+9","-6617"
"126","125330","+15","-6602"
"126","125331","+17","-6585"
"126","125332","+3","-6582"
"126","125333","+18","-6564"
"126","125334","-20","-6584"
"126","125335","-3","-6587"
"126","125336","+7","-6580"
"126","125337","+8","-6572"
"126","125338","+15","-6557"
"126","125339","-6","-6563"
"126","125340","-10","-6573"
"126","125341","-16","-6589"
"126","125342","+19","-6570"
"126","125343","+2","-6568"
"126","125344","-32","-6600"
"126","125345","-7","-6607"
"126","125346","-11","-6618"
"126","125347","+3","-6615"
"126","125348","+11","-6604"
"126","125349","-25","-6629"
"126","125350","-11","-6640"
"126","125351","+16","-6624"
"126","125352","-3","-6627"
"126","125353","+16","-6611"
"126","125354","-35","-6646"
"126","125355","+10","-6636"
"126","125356","+16","-6620"
"126","125357","+24","-6596"
"126","125358","-3","-6599"
"126","125359","+1","-6598"
"126","125360","-15","-6613"
"126","125361","-8","-6621"
"126","125362","+20","-6601"
"126","125363","+27","-6574"
"126","125364","+23","-6551"
"126","125365","+20","-6531"
"126","125366","-1","-6532"
"126","125367","-14","-6546"
"126","125368","+34","-6512"
"126","125369","+14","-6498"
"126","125370","+3","-6495"
"126","125371","-18","-6513"
"126","125372","+6","-6507"
"126","125373","+10","-6497"
"126","125374","+9","-6488"
"126","125375","-18","-6506"
"126","125376","-27","-6533"
"126","125377","-42","-6575"
"126","125378","-41","-6616"
"126","125379","-37","-6653"
"126","125380","-12","-6665"
"126","125381","-22","-6687"
"126","125382","+15","-6672"
"126","125383","+12","-6660"
"126","125384","-19","-6679"
"126","125385","-18","-6697"
"126","125386","+17","-6680"
"126","125387","-15","-6695"
"126","125388","+18","-6677"
"126","125389","-4","-6681"
"126","125390","+20","-6661"
"126","125391","-12","-6673"
"126","125392","+17","-6656"
"126","125393","-34","-6690"
"126","125394","-23","-6713"
"126","125395","-8","-6721"
"126","125396","-27","-6748"
"126","125397","-4","-6752"
"126","125398","-8","-6760"
"126","125399","+20","-6740"
"126","125400","-10","-6750"
"126","125401","-8","-6758"
"126","125402","-19","-6777"
"126","125403","+8","-6769"
"126","125404","-4","-6773"
"126","125405","+11","-6762"
"126","125406","-1","-6763"
"126","125407","-11","-6774"
"126","125408","+9","-6765"
"126","125409","+1","-6764"
"126","125410","-4","-6768"
"126","125411","+15","-6753"
"126","125412","-6","-6759"
"126","125413","+3","-6756"
"126","125414","-10","-6766"
"126","125415","-10","-6776"
"126","125416","-4","-6780"
"126","125417","+5","-6775"
"126","125418","+28","-6747"
"126","125419","-2","-6749"
"126","125420","+15","-6734"
"126","125421","-21","-6755"
"126","125422","+19","-6736"
"126","125423","-1","-6737"
"126","125424","-6","-6743"
"126","125425","-8","-6751"
"126","125426","+13","-6738"
"126","125427","-44","-6782"
"126","125428","+3","-6779"
"126","125429","-9","-6788"
"126","125430","+3","-6785"
"126","125431","-24","-6809"
